3000;20170206;;000007;18107;;0005759709;000020;0000000001;000027299821;6259;000000006259591000;SPIKE + / 3ARRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759709;000030;0000000001;000027298857;6259;000000006259522800;SPIKE + / HOF;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000010;0000000001;000027301566;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000010;0000000001;000027301567;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000010;0000000001;000027301569;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000010;0000000001;000027301570;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000010;0000000001;000027301571;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000010;0000000001;000027301568;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005758502;000020;0000000001;000027301682;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005758502;000020;0000000001;000027301683;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005758502;000020;0000000001;000027301685;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005758502;000020;0000000001;000027301686;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005758502;000020;0000000001;000027301687;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005758502;000020;0000000001;000027301684;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005784205;000010;0000000001;000027300344;6234;000000006234645500;GIPSY N / 2KOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005784205;000010;0000000001;000027300345;6234;000000006234673800;GIPSY N / CANSL;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005784205;000010;0000000001;000027300343;6234;000000006234528000;GIPSY N / 2,5AEL;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746398;000010;0000000001;000027298749;6234;000000006234720900;GIPSY N / CANARFL;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746398;000020;0000000001;000027299287;6234;000000006234528000;GIPSY N / 2,5AEL;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746398;000030;0000000001;000027299457;6234;000000006234645500;GIPSY N / 2KOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746398;000040;0000000001;000027298814;6234;000000006234720900;GIPSY N / CANARFL;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746398;000050;0000000001;000027299371;6234;000000006234528000;GIPSY N / 2,5AEL;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746398;000060;0000000001;000027299555;6234;000000006234645500;GIPSY N / 2KOR;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000030;0000000001;000027300826;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005746415;000010;0000000001;000027300530;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746415;000010;0000000001;000027300531;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746415;000010;0000000001;000027300533;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746415;000010;0000000001;000027300534;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746415;000010;0000000001;000027300535;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746415;000010;0000000001;000027300532;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746415;000020;0000000001;000027300664;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000020;0000000001;000027300665;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000020;0000000001;000027300667;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000020;0000000001;000027300668;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000020;0000000001;000027300670;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000020;0000000001;000027300666;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746415;000030;0000000001;000027300827;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005746415;000030;0000000001;000027300829;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000030;
